Region,Date,Daily_Min_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp,Date
CanadaWest,9/14/2013,52.2,68.8,72.2,53.5,14-Sep
CanadaWest,9/15/2013,53.6,71.6,71,53.2,15-Sep
CanadaWest,9/16/2013,53.7,72.5,70,52.4,16-Sep
CanadaWest,9/17/2013,49.9,66.1,66.3,49.9,17-Sep
CanadaWest,9/18/2013,46.1,60.2,65.3,46.6,18-Sep
CanadaWest,9/19/2013,43.7,69.7,66.3,45.4,19-Sep
CanadaWest,9/20/2013,46.3,69,69.5,46.2,20-Sep
CanadaWest,9/21/2013,48.7,69.9,67.7,47.2,21-Sep
CanadaWest,9/22/2013,46.6,64.3,66.5,47.3,22-Sep
CanadaWest,9/23/2013,46.7,65.2,62.7,45.8,23-Sep
CanadaWest,9/24/2013,44.1,58.6,61.1,43.3,24-Sep
CanadaWest,9/25/2013,39.1,59.4,58.8,40.7,25-Sep
CanadaWest,9/26/2013,38.9,58.4,58.4,38.9,26-Sep
CanadaWest,9/27/2013,38.6,57.2,58.4,39.8,27-Sep
CanadaWest,9/28/2013,41.9,59.4,57.6,41.6,28-Sep
CanadaWest,9/29/2013,44.2,56.1,55.7,42.2,29-Sep
CanadaWest,9/30/2013,40.4,51.6,52.8,42.2,30-Sep
CanadaWest,10/1/2013,42,50.7,49.5,40.6,1-Oct
CanadaWest,10/2/2013,39.3,46.4,49,39.5,2-Oct
CanadaWest,10/3/2013,37.2,49.9,51,37.9,3-Oct
CanadaWest,10/4/2013,37.1,56.6,56.3,39.7,4-Oct
CanadaWest,10/5/2013,44.8,62.5,61.1,41.9,5-Oct
CanadaWest,10/6/2013,43.7,64.2,63,44.6,6-Oct
CanadaWest,10/7/2013,45.2,62.2,60.1,43.5,7-Oct
CanadaWest,10/8/2013,41.4,53.7,57.3,40.7,8-Oct
CanadaWest,10/9/2013,35.4,56,54.6,38.9,9-Oct
CanadaWest,10/10/2013,39.9,54,54.4,37.4,10-Oct
CanadaWest,10/11/2013,36.7,53.1,53.6,37.2,11-Oct
CanadaWest,10/12/2013,35.1,53.6,53.5,36.5,12-Oct
CanadaWest,10/13/2013,37.8,53.9,54.3,35.6,13-Oct
CanadaWest,10/14/2013,33.8,55.4,55.6,37,14-Oct
CanadaWest,10/15/2013,39.3,57.6,55.1,37,15-Oct
CanadaWest,10/16/2013,37.9,52.3,54,38.7,16-Oct
CanadaWest,10/17/2013,39,52,52.6,37.8,17-Oct
CanadaWest,10/18/2013,36.7,53.6,53,39.2,18-Oct
CanadaWest,10/19/2013,42,53.5,53.5,39.2,19-Oct
CanadaWest,10/20/2013,38.8,53.6,54.1,42.5,20-Oct
CanadaWest,10/21/2013,46.8,55.3,54.2,42.6,21-Oct
CanadaWest,10/22/2013,42.1,53.8,49.4,39.6,22-Oct
CanadaWest,10/23/2013,29.9,38.9,50.5,36.2,23-Oct
CanadaWest,10/24/2013,36.5,58.7,50.1,34.9,24-Oct
CanadaWest,10/25/2013,38.2,52.6,56.8,38.5,25-Oct
CanadaWest,10/26/2013,40.8,59.2,54.1,37.3,26-Oct
CanadaWest,10/27/2013,33,50.5,51.4,33.9,27-Oct
CanadaWest,10/28/2013,27.8,44.7,47.6,29.6,28-Oct
CanadaWest,10/29/2013,28.1,47.7,48.2,31,29-Oct
CanadaWest,10/30/2013,37.2,52.4,50.4,35.2,30-Oct
CanadaWest,10/31/2013,40.4,51.1,51.8,39.6,31-Oct
CanadaWest,11/1/2013,41.1,51.9,49.2,39.3,1-Nov
CanadaWest,11/2/2013,36.4,44.6,45.9,35.4,2-Nov
CanadaWest,11/3/2013,28.6,41.1,40.6,28.8,3-Nov
CanadaWest,11/4/2013,21.5,36.3,36.5,22.9,4-Nov
CanadaWest,11/5/2013,18.5,32.2,37.3,22.5,5-Nov
CanadaWest,11/6/2013,27.6,43.5,38.9,26,6-Nov
CanadaWest,11/7/2013,31.8,41.1,42.4,31.1,7-Nov
CanadaWest,11/8/2013,34,42.8,40.7,31.6,8-Nov
CanadaWest,11/9/2013,28.8,38.4,38.3,28.7,9-Nov
CanadaWest,11/10/2013,23.3,33.7,37.8,26.4,10-Nov
CanadaWest,11/11/2013,27.2,41.3,41.2,26.8,11-Nov
CanadaWest,11/12/2013,29.9,48.6,46.3,32.2,12-Nov
CanadaWest,11/13/2013,39.4,49.1,48.1,35.7,13-Nov
CanadaWest,11/14/2013,37.7,46.7,46.4,37.4,14-Nov
CanadaWest,11/15/2013,35,43.4,42.5,32.6,15-Nov
CanadaWest,11/16/2013,25,37.4,37.9,26.5,16-Nov
CanadaWest,11/17/2013,19.6,33,33,22.1,17-Nov
CanadaWest,11/18/2013,21.7,28.6,28.4,17.5,18-Nov
CanadaWest,11/19/2013,11.3,23.8,25.5,13.8,19-Nov
CanadaWest,11/20/2013,8.5,24.1,26.1,11.5,20-Nov
CanadaWest,11/21/2013,14.5,30.6,28.2,13.7,21-Nov
CanadaWest,11/22/2013,18.1,30,33.7,17.8,22-Nov
CanadaWest,11/23/2013,20.7,40.4,38.3,22.8,23-Nov
CanadaWest,11/24/2013,29.6,44.5,42,26,24-Nov
CanadaWest,11/25/2013,27.7,41.2,43.1,28.1,25-Nov
CanadaWest,11/26/2013,27.1,43.7,41.9,26.8,26-Nov
CanadaWest,11/27/2013,25.6,40.7,40.2,26.9,27-Nov
CanadaWest,11/28/2013,27.9,36.2,39.3,27.7,28-Nov
CanadaWest,11/29/2013,29.5,40.9,38.6,28.7,29-Nov
CanadaWest,11/30/2013,28.8,38.8,40.6,29,30-Nov
CanadaWest,12/1/2013,28.7,42,38.7,26.8,1-Dec
CanadaWest,12/2/2013,22.8,35.3,34.5,22.3,2-Dec
CanadaWest,12/3/2013,15.3,26.4,28.1,14.8,3-Dec
CanadaWest,12/4/2013,6.2,22.8,22.1,8.6,4-Dec
CanadaWest,12/5/2013,4.4,17,17.4,3.6,5-Dec
CanadaWest,12/6/2013,0.1,12.4,16.4,1,6-Dec
CanadaWest,12/7/2013,-1.5,19.9,18.1,2.6,7-Dec
CanadaWest,12/8/2013,9.2,22,23.4,8.6,8-Dec
CanadaWest,12/9/2013,17.9,28.3,26.1,13.4,9-Dec
CanadaWest,12/10/2013,13,28.1,28.6,16.6,10-Dec
CanadaWest,12/11/2013,18.9,29.3,27.7,16.2,11-Dec
CanadaWest,12/12/2013,16.8,25.8,26.2,18.1,12-Dec
CanadaWest,12/13/2013,18.7,23.7,28.6,19.1,13-Dec
CanadaWest,12/14/2013,21.9,36.4,34.8,24.8,14-Dec
CanadaWest,12/15/2013,33.8,44.4,40.7,28.9,15-Dec
CanadaWest,12/16/2013,31.1,41.2,42,31.5,16-Dec
CanadaWest,12/17/2013,29.6,40.5,39.7,25.1,17-Dec
CanadaWest,12/18/2013,14.6,37.4,33.6,17.6,18-Dec
CanadaWest,12/19/2013,8.6,22.9,27.4,12.6,19-Dec
CanadaWest,12/20/2013,14.6,21.9,22.2,11.4,20-Dec
CanadaWest,12/21/2013,10.9,21.8,22,11.5,21-Dec
CanadaWest,12/22/2013,9,22.3,28.8,13.7,22-Dec
CanadaWest,12/23/2013,21.2,42.4,34.7,20.4,23-Dec
CanadaWest,12/24/2013,30.9,39.6,40.4,27.3,24-Dec
CanadaWest,12/25/2013,29.9,39.4,41.1,31.5,25-Dec
CanadaWest,12/26/2013,33.7,44.3,42.4,28.1,26-Dec
CanadaWest,12/27/2013,20.7,43.6,37.2,23.7,27-Dec
CanadaWest,12/28/2013,16.7,23.6,31.9,18.9,28-Dec
CanadaWest,12/29/2013,19.2,28.5,25.6,18.5,29-Dec
CanadaWest,12/30/2013,19.6,24.7,26.4,19.3,30-Dec
CanadaWest,12/31/2013,19.1,25.9,26.2,19.1,31-Dec
CanadaWest,1/1/2014,18.7,27.9,31.5,21.4,1-Jan
CanadaWest,1/2/2014,26.4,40.6,36.5,21.2,2-Jan
CanadaWest,1/3/2014,18.6,40.9,34.7,18.2,3-Jan
CanadaWest,1/4/2014,9.7,22.7,27.8,10.4,4-Jan
CanadaWest,1/5/2014,2.9,19.8,25.8,8.4,5-Jan
CanadaWest,1/6/2014,12.6,35,29.1,12,6-Jan
CanadaWest,1/7/2014,20.5,32.6,34.3,19.5,7-Jan
CanadaWest,1/8/2014,25.4,35.3,35.1,23.6,8-Jan
CanadaWest,1/9/2014,25,37.5,37.3,25.4,9-Jan
CanadaWest,1/10/2014,25.9,39,38.9,27,10-Jan
CanadaWest,1/11/2014,30,40.3,39,26.8,11-Jan
CanadaWest,1/12/2014,24.6,37.7,40.4,29.6,12-Jan
CanadaWest,1/13/2014,34.1,43.2,42.2,31,13-Jan
CanadaWest,1/14/2014,34.5,45.8,45.9,35.1,14-Jan
CanadaWest,1/15/2014,36.7,48.6,45.2,34.1,15-Jan
CanadaWest,1/16/2014,31.2,41.1,44.2,33.9,16-Jan
CanadaWest,1/17/2014,33.6,42.8,43,31.8,17-Jan
CanadaWest,1/18/2014,30.6,45,43.6,32.4,18-Jan
CanadaWest,1/19/2014,32.8,42.9,41.9,29,19-Jan
CanadaWest,1/20/2014,23.7,37.7,40.1,27,20-Jan
CanadaWest,1/21/2014,24.6,39.8,36.9,22.9,21-Jan
CanadaWest,1/22/2014,20.3,33.3,38.7,24,22-Jan
CanadaWest,1/23/2014,27.2,43.1,41,27.8,23-Jan
CanadaWest,1/24/2014,35.9,46.6,46,33,24-Jan
CanadaWest,1/25/2014,35.8,48.2,44.7,29.7,25-Jan
CanadaWest,1/26/2014,17.3,39.4,38.3,22.5,26-Jan
CanadaWest,1/27/2014,14.4,27.1,35.7,17.8,27-Jan
CanadaWest,1/28/2014,21.8,40.6,34.6,20.3,28-Jan
CanadaWest,1/29/2014,24.7,36.1,34.3,21.6,29-Jan
CanadaWest,1/30/2014,18.3,26.3,30.7,20.8,30-Jan
CanadaWest,1/31/2014,19.3,29.8,28.6,19.2,31-Jan
CanadaWest,2/1/2014,19.9,29.8,30,19.8,1-Feb
CanadaWest,2/2/2014,20.1,30.4,29.2,18.2,2-Feb
CanadaWest,2/3/2014,14.5,27.6,26,14.6,3-Feb
CanadaWest,2/4/2014,9.2,20.1,21.8,9.7,4-Feb
CanadaWest,2/5/2014,5.4,17.9,20.3,6.3,5-Feb
CanadaWest,2/6/2014,4.2,23.1,21.6,6.3,6-Feb
CanadaWest,2/7/2014,9.2,23.7,23.1,6,7-Feb
CanadaWest,2/8/2014,4.6,22.7,21.4,6.3,8-Feb
CanadaWest,2/9/2014,5.1,17.8,21.4,5.9,9-Feb
CanadaWest,2/10/2014,8,23.8,22.4,9.6,10-Feb
CanadaWest,2/11/2014,15.7,25.5,26.2,14.2,11-Feb
CanadaWest,2/12/2014,18.9,29.5,30,18.7,12-Feb
CanadaWest,2/13/2014,21.7,34.9,34.2,21,13-Feb
CanadaWest,2/14/2014,22.6,38.2,36.8,22.9,14-Feb
CanadaWest,2/15/2014,24.5,37.3,36.9,24.3,15-Feb
CanadaWest,2/16/2014,25.7,35.2,38.7,25.3,16-Feb
CanadaWest,2/17/2014,25.8,43.5,40.8,26.9,17-Feb
CanadaWest,2/18/2014,29.1,43.8,34.5,27.6,18-Feb
CanadaWest,2/19/2014,27.8,16.2,24.8,20.8,19-Feb
CanadaWest,2/20/2014,5.6,14.4,20.1,17.5,20-Feb
CanadaWest,2/21/2014,19.2,29.6,22.5,12.8,21-Feb
CanadaWest,2/22/2014,13.6,23.5,23.9,13.8,22-Feb
CanadaWest,2/23/2014,8.5,18.6,21.8,9.6,23-Feb
CanadaWest,2/24/2014,6.6,23.2,17.4,8,24-Feb
CanadaWest,2/25/2014,9,10.4,22.6,11.1,25-Feb
CanadaWest,2/26/2014,17.8,34.3,27,14.8,26-Feb
CanadaWest,2/27/2014,17.6,36.3,32.3,15.1,27-Feb
CanadaWest,2/28/2014,9.9,26.3,27.1,10.1,28-Feb
CanadaWest,3/1/2014,2.7,18.7,20.8,5.2,1-Mar
CanadaWest,3/2/2014,2.9,17.3,20.3,6.6,2-Mar
CanadaWest,3/3/2014,14.2,24.8,23.1,10.6,3-Mar
CanadaWest,3/4/2014,14.7,27,27.4,14.2,4-Mar
CanadaWest,3/5/2014,13.5,30.4,29.5,16.9,5-Mar
CanadaWest,3/6/2014,22.4,31.2,32.1,19.9,6-Mar
CanadaWest,3/7/2014,23.8,34.6,38.2,25,7-Mar
CanadaWest,3/8/2014,28.8,48.9,44.9,29.7,8-Mar
CanadaWest,3/9/2014,36.3,51.1,49,32.8,9-Mar
CanadaWest,3/10/2014,33.2,46.9,40.9,34.3,10-Mar
CanadaWest,3/11/2014,33.3,24.7,41.9,33.9,11-Mar
CanadaWest,3/12/2014,35.1,54.1,42,34.1,12-Mar
CanadaWest,3/13/2014,34.1,47.1,49.3,33.8,13-Mar
CanadaWest,3/14/2014,32.4,46.6,47.3,34.4,14-Mar
CanadaWest,3/15/2014,36.6,48,47.7,35.7,15-Mar
CanadaWest,3/16/2014,38.2,48.4,47.4,35.7,16-Mar
CanadaWest,3/17/2014,32.3,45.8,46.1,34.6,17-Mar
CanadaWest,3/18/2014,33.3,43.9,45.9,33.2,18-Mar
CanadaWest,3/19/2014,34,47.8,44.8,30.6,19-Mar
CanadaWest,3/20/2014,24.5,42.6,41.6,26.1,20-Mar
CanadaWest,3/21/2014,19.6,34.5,36,21.4,21-Mar
CanadaWest,3/22/2014,19.9,31,34.5,20.3,22-Mar
CanadaWest,3/23/2014,21.4,38.1,36.5,22,23-Mar
CanadaWest,3/24/2014,24.6,40.4,39.7,25.4,24-Mar
CanadaWest,3/25/2014,30.3,40.6,39.6,28,25-Mar
CanadaWest,3/26/2014,29.1,37.8,39.6,28.4,26-Mar
CanadaWest,3/27/2014,25.6,40.6,38.6,25.3,27-Mar
CanadaWest,3/28/2014,21.2,37.6,40.1,26.2,28-Mar
CanadaWest,3/29/2014,31.9,42.1,39,26.1,29-Mar
CanadaWest,3/30/2014,25.3,37.4,38.9,26.6,30-Mar
CanadaWest,3/31/2014,22.7,37.2,39.4,24,31-Mar
CanadaWest,4/1/2014,24,43.7,41.7,24,1-Apr
CanadaWest,4/2/2014,25.2,44,42.8,24.7,2-Apr
CanadaWest,4/3/2014,24.9,40.5,44.6,28.4,3-Apr
CanadaWest,4/4/2014,35.1,49.4,45.9,32.2,4-Apr
CanadaWest,4/5/2014,36.6,47.9,49.7,36.1,5-Apr
CanadaWest,4/6/2014,36.5,51.8,52.7,37.4,6-Apr
CanadaWest,4/7/2014,39,58.4,57.2,39.3,7-Apr
CanadaWest,4/8/2014,42.2,61.4,57.2,39.8,8-Apr
CanadaWest,4/9/2014,38,51.8,55.8,39.3,9-Apr
CanadaWest,4/10/2014,37.5,54.1,54.1,37.7,10-Apr
CanadaWest,4/11/2014,37.6,56.5,52.7,35.6,11-Apr
CanadaWest,4/12/2014,31.8,47.4,51.7,34.4,12-Apr
CanadaWest,4/13/2014,33.7,51.2,53.1,32.8,13-Apr
CanadaWest,4/14/2014,32.7,60.8,54.4,34.6,14-Apr
CanadaWest,4/15/2014,37.4,51.2,51.8,35,15-Apr
CanadaWest,4/16/2014,34.7,43.5,45.5,36.1,16-Apr
CanadaWest,4/17/2014,36,41.9,43.8,36.2,17-Apr
CanadaWest,4/18/2014,37.8,46.2,47.4,37.1,18-Apr
CanadaWest,4/19/2014,37.3,54.2,51.8,38.9,19-Apr
CanadaWest,4/20/2014,41.4,55.1,56,39.7,20-Apr
CanadaWest,4/21/2014,40.4,58.7,58.6,41.3,21-Apr
CanadaWest,4/22/2014,42.1,62.1,57.9,40.5,22-Apr
CanadaWest,4/23/2014,39.1,53,55.9,40.1,23-Apr
CanadaWest,4/24/2014,39.1,52.6,52.3,38.9,24-Apr
CanadaWest,4/25/2014,38.4,51.4,51.4,37.8,25-Apr
CanadaWest,4/26/2014,35.9,50.1,51.6,37.4,26-Apr
CanadaWest,4/27/2014,38.1,53.3,54.1,36.7,27-Apr
CanadaWest,4/28/2014,36.2,58.9,59.5,38.4,28-Apr
CanadaWest,4/29/2014,41,66.4,65.2,39.8,29-Apr
CanadaWest,4/30/2014,42.1,70.2,68.9,43.8,30-Apr
CanadaWest,5/1/2014,48.2,70,66.9,44.3,1-May
CanadaWest,5/2/2014,42.7,60.4,59.1,43.5,2-May
CanadaWest,5/3/2014,39.7,47,50.7,40,3-May
CanadaWest,5/4/2014,37.6,44.7,49,38.5,4-May
CanadaWest,5/5/2014,38.1,55.4,50.9,37.9,5-May
CanadaWest,5/6/2014,37.9,52.6,55,37.4,6-May
CanadaWest,5/7/2014,36.2,56.9,56.5,38,7-May
CanadaWest,5/8/2014,39.8,59.9,58.5,39.5,8-May
CanadaWest,5/9/2014,42.5,58.6,57.5,40.4,9-May
CanadaWest,5/10/2014,38.9,54,57.9,40.7,10-May
CanadaWest,5/11/2014,40.7,61.1,61.6,40.8,11-May
CanadaWest,5/12/2014,42.9,69.8,66.6,43.8,12-May
CanadaWest,5/13/2014,47.8,69,70.4,46.5,13-May
CanadaWest,5/14/2014,49,72.3,69.6,48.6,14-May
CanadaWest,5/15/2014,49,67.6,67.7,49.1,15-May
CanadaWest,5/16/2014,49.2,63.3,60.2,47.9,16-May
CanadaWest,5/17/2014,45.6,49.7,54.1,44,17-May
CanadaWest,5/18/2014,37.2,49.4,49.9,40,18-May
CanadaWest,5/19/2014,37,50.5,50.7,37.2,19-May
CanadaWest,5/20/2014,37.3,52.3,51.9,37.7,20-May
CanadaWest,5/21/2014,38.9,52.8,52.8,39,21-May
CanadaWest,5/22/2014,40.7,53.4,53,40.4,22-May
CanadaWest,5/23/2014,41.5,52.8,52.1,40.6,23-May
CanadaWest,5/24/2014,39.6,49.9,49.3,40,24-May
CanadaWest,5/25/2014,39,45.2,47.8,38.9,25-May
CanadaWest,5/26/2014,38,48.2,51.9,41.6,26-May
CanadaWest,5/27/2014,47.8,62.4,56.8,43.9,27-May
CanadaWest,5/28/2014,45.9,59.7,59.2,47.2,28-May
CanadaWest,5/29/2014,47.9,55.3,60.9,46.8,29-May
CanadaWest,5/30/2014,46.5,67.7,64.2,47.7,30-May
CanadaWest,5/31/2014,48.8,69.5,69.1,48.2,31-May
CanadaWest,6/1/2014,49.4,70,70.1,49,1-Jun
CanadaWest,6/2/2014,48.9,70.9,70.3,49.8,2-Jun
CanadaWest,6/3/2014,51.1,70,69.3,49.6,3-Jun
CanadaWest,6/4/2014,48.7,66.8,65.2,48,4-Jun
CanadaWest,6/5/2014,44.2,58.9,64,45.3,5-Jun
CanadaWest,6/6/2014,43.2,66.3,64.4,45.3,6-Jun
CanadaWest,6/7/2014,48.4,68.1,68.9,47.2,7-Jun
CanadaWest,6/8/2014,50,72.2,68.3,49.9,8-Jun
CanadaWest,6/9/2014,51.4,64.6,65.4,50.4,9-Jun
CanadaWest,6/10/2014,49.9,59.2,63.7,50,10-Jun
CanadaWest,6/11/2014,48.6,67.2,65.4,49.6,11-Jun
CanadaWest,6/12/2014,50.2,69.7,67.8,50.7,12-Jun
CanadaWest,6/13/2014,53.3,66.3,66.6,51.2,13-Jun
CanadaWest,6/14/2014,50.2,63.8,65.5,50.7,14-Jun
CanadaWest,6/15/2014,48.5,66.4,65,48.9,15-Jun
CanadaWest,6/16/2014,48,64.7,66.1,48.8,16-Jun
CanadaWest,6/17/2014,50,67.2,66,49.5,17-Jun
CanadaWest,6/18/2014,50.6,66.3,65.6,51.8,18-Jun
CanadaWest,6/19/2014,54.8,63.5,66.6,51.9,19-Jun
CanadaWest,6/20/2014,50.4,70,67.8,52.1,20-Jun
CanadaWest,6/21/2014,51.3,69.8,70.7,50.2,21-Jun
CanadaWest,6/22/2014,49,72.2,71.3,51.4,22-Jun
CanadaWest,6/23/2014,53.7,71.8,72.6,52.6,23-Jun
CanadaWest,6/24/2014,54.9,73.8,71.3,54.4,24-Jun
CanadaWest,6/25/2014,54.5,68.3,72.3,53.9,25-Jun
CanadaWest,6/26/2014,52.2,74.9,71.1,53,26-Jun
CanadaWest,6/27/2014,52.4,70.3,71.1,53.1,27-Jun
CanadaWest,6/28/2014,54.7,68.1,67.8,54.3,28-Jun
CanadaWest,6/29/2014,55.7,65,68.4,55,29-Jun
CanadaWest,6/30/2014,54.6,72.1,73.1,55,30-Jun
CanadaWest,7/1/2014,54.6,82.3,77.7,55.9,1-Jul
CanadaWest,7/2/2014,58.5,78.8,79.2,57.4,2-Jul
CanadaWest,7/3/2014,59,76.7,76.2,57.6,3-Jul
CanadaWest,7/4/2014,55.3,73,73.1,57,4-Jul
CanadaWest,7/5/2014,56.7,69.5,71.8,56.5,5-Jul
CanadaWest,7/6/2014,57.4,72.9,72.4,56.8,6-Jul
CanadaWest,7/7/2014,56.3,74.7,75.2,56.8,7-Jul
CanadaWest,7/8/2014,56.6,78,76.4,56.9,8-Jul
CanadaWest,7/9/2014,57.8,76.5,74.8,56.1,9-Jul
CanadaWest,7/10/2014,53.8,69.7,74.2,54.8,10-Jul
CanadaWest,7/11/2014,52.7,76.4,76.1,54.5,11-Jul
CanadaWest,7/12/2014,57,82.1,79.9,56.3,12-Jul
CanadaWest,7/13/2014,59.1,81.1,80.8,58.3,13-Jul
CanadaWest,7/14/2014,58.8,79.3,80.3,58.6,14-Jul
CanadaWest,7/15/2014,57.9,80.5,79.5,58.5,15-Jul
CanadaWest,7/16/2014,59,78.7,76,57.6,16-Jul
CanadaWest,7/17/2014,56,68.8,73.3,56.2,17-Jul
CanadaWest,7/18/2014,53.6,72.4,70.2,55.8,18-Jul
CanadaWest,7/19/2014,57.7,69.5,69.4,55,19-Jul
CanadaWest,7/20/2014,53.6,66.2,69.2,54.6,20-Jul
CanadaWest,7/21/2014,52.5,72,71.4,53.6,21-Jul
CanadaWest,7/22/2014,54.8,76.2,73.1,54.5,22-Jul
CanadaWest,7/23/2014,56.4,71.3,73.1,55.3,23-Jul
CanadaWest,7/24/2014,54.8,71.8,69.5,55.1,24-Jul
CanadaWest,7/25/2014,54.1,65.3,69.4,54.5,25-Jul
CanadaWest,7/26/2014,54.7,71.1,70.7,53.6,26-Jul
CanadaWest,7/27/2014,51.9,75.8,75.5,54.1,27-Jul
CanadaWest,7/28/2014,55.9,79.6,78.9,55.3,28-Jul
CanadaWest,7/29/2014,58,81.3,81,58,29-Jul
CanadaWest,7/30/2014,60.2,82.2,81.2,59.5,30-Jul
CanadaWest,7/31/2014,60.2,80,79.7,59.3,31-Jul
CanadaWest,8/1/2014,57.4,77.1,79.1,59.4,1-Aug
CanadaWest,8/2/2014,60.5,80.3,79.2,58.9,2-Aug
CanadaWest,8/3/2014,58.8,80.2,79.3,59.7,3-Aug
CanadaWest,8/4/2014,59.8,77.4,78.6,58.7,4-Aug
CanadaWest,8/5/2014,57.5,78.3,77.8,58.4,5-Aug
CanadaWest,8/6/2014,57.9,77.6,76.4,57.3,6-Aug
CanadaWest,8/7/2014,56.5,73.2,73.3,56.3,7-Aug
CanadaWest,8/8/2014,54.3,69.1,72,54.2,8-Aug
CanadaWest,8/9/2014,51.6,73.7,74,54.2,9-Aug
CanadaWest,8/10/2014,56.5,79.1,78.9,55.2,10-Aug
CanadaWest,8/11/2014,57.5,83.9,80.8,58,11-Aug
CanadaWest,8/12/2014,59.9,79.2,78.7,59.6,12-Aug
CanadaWest,8/13/2014,61.3,73,76.8,60,13-Aug
CanadaWest,8/14/2014,58.7,78.1,76.1,59.6,14-Aug
CanadaWest,8/15/2014,58.8,77.1,77,59,15-Aug
CanadaWest,8/16/2014,59.7,75.9,76.5,59.4,16-Aug
CanadaWest,8/17/2014,59.6,76.4,76.7,59.2,17-Aug
CanadaWest,8/18/2014,58.3,77.8,75.7,58.8,18-Aug
CanadaWest,8/19/2014,58.5,73,73.5,56.9,19-Aug
CanadaWest,8/20/2014,53.9,69.7,70.1,54.4,20-Aug
CanadaWest,8/21/2014,50.8,67.5,68.2,51.2,21-Aug
CanadaWest,8/22/2014,49.1,67.4,68.4,49.3,22-Aug
CanadaWest,8/23/2014,48,70.2,69.7,49.4,23-Aug
CanadaWest,8/24/2014,51.1,71.5,71.9,49.5,24-Aug
CanadaWest,8/25/2014,49.4,74.1,74.8,52.4,25-Aug
CanadaWest,8/26/2014,56.8,78.9,77,54.2,26-Aug
CanadaWest,8/27/2014,56.5,78,76.1,56.4,27-Aug
CanadaWest,8/28/2014,55.8,71.4,72.3,54.5,28-Aug
CanadaWest,8/29/2014,51.2,67.5,69.1,53.3,29-Aug
CanadaWest,8/30/2014,52.9,68.3,68,51.5,30-Aug
CanadaWest,8/31/2014,50.6,68.2,68,50.9,31-Aug
CanadaWest,9/1/2014,49.2,67.4,66.2,50,1-Sep
CanadaWest,9/2/2014,50.3,63,65.2,49.2,2-Sep
CanadaWest,9/3/2014,48,65.2,64.9,48.2,3-Sep
CanadaWest,9/4/2014,46.2,66.4,67.5,47.4,4-Sep
CanadaWest,9/5/2014,47.9,70.9,71.9,48.4,5-Sep
CanadaWest,9/6/2014,51.2,78.3,73.3,49,6-Sep
CanadaWest,9/7/2014,48,70.6,68.5,48.1,7-Sep
CanadaWest,9/8/2014,45.2,56.7,60.9,46.1,8-Sep
CanadaWest,9/9/2014,45,55.3,56.1,44.9,9-Sep
CanadaWest,9/10/2014,44.6,56.3,58,43,10-Sep
CanadaWest,9/11/2014,39.3,62.4,60,42.1,11-Sep
CanadaWest,9/12/2014,42.4,61.4,63.3,42.3,12-Sep
CanadaWest,9/13/2014,45.2,66,66.3,44.2,13-Sep
CanadaWest,9/14/2014,45,71.4,71.1,46,14-Sep
CanadaWest,9/15/2014,47.7,75.8,74.8,46.7,15-Sep
CanadaWest,9/16/2014,47.3,77.3,74.8,48.8,16-Sep
CanadaWest,9/17/2014,51.3,71.3,70.8,51,17-Sep
CanadaWest,9/18/2014,54.6,63.7,67.4,52.9,18-Sep
CanadaWest,9/19/2014,52.7,67.3,66.7,52.3,19-Sep
CanadaWest,9/20/2014,49.5,69.1,71.9,50.8,20-Sep
CanadaWest,9/21/2014,50,79.4,74.2,50.7,21-Sep
CanadaWest,9/22/2014,52.7,74.2,73,52.3,22-Sep
CanadaWest,9/23/2014,54.1,65.6,69.8,53.2,23-Sep
CanadaWest,9/24/2014,52.9,69.6,67.5,53.4,24-Sep
CanadaWest,9/25/2014,53.3,67.4,64.4,51.7,25-Sep
CanadaWest,9/26/2014,49,56.2,59,49.3,26-Sep
CanadaWest,9/27/2014,45.6,53.4,57.3,46.5,27-Sep
CanadaWest,9/28/2014,44.8,62.3,58.7,46.1,28-Sep
CanadaWest,9/29/2014,48,60.5,61.1,46.7,29-Sep
CanadaWest,9/30/2014,47.2,60.4,60.1,45.7,30-Sep
CanadaWest,10/1/2014,42,59.5,57.6,42.4,1-Oct
CanadaWest,10/2/2014,38,52.8,56.3,38.7,2-Oct
CanadaWest,10/3/2014,36.1,56.7,58.6,41.3,3-Oct
CanadaWest,10/4/2014,49.7,66.3,63.3,45,4-Oct
CanadaWest,10/5/2014,49.1,67.1,65.9,48.9,5-Oct
CanadaWest,10/6/2014,47.8,64.4,64.3,47.6,6-Oct
CanadaWest,10/7/2014,45.9,61.6,61.7,47.1,7-Oct
CanadaWest,10/8/2014,47.6,59.2,61.5,46.4,8-Oct
CanadaWest,10/9/2014,45.7,63.7,62.7,46.3,9-Oct
CanadaWest,10/10/2014,45.7,65.1,63.8,46.4,10-Oct
CanadaWest,10/11/2014,47.7,62.7,62.1,46,11-Oct
CanadaWest,10/12/2014,44.7,58.5,60.8,45.1,12-Oct
CanadaWest,10/13/2014,43,61.3,60.5,44.6,13-Oct
CanadaWest,10/14/2014,46.1,61.8,58.2,44,14-Oct
CanadaWest,10/15/2014,43,51.5,56.2,44.5,15-Oct
CanadaWest,10/16/2014,44.4,55.5,54.8,43.6,16-Oct
